Platform Type	Center	Platform	Level	Sample	Barcode	File Name
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6290-10	TCGA-CS-6290-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6290-10A-01D-1704-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6290-10	TCGA-CS-6290-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6290-10A-01D-1704-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6290-10	TCGA-CS-6290-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6290-10A-01D-1704-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6290-10	TCGA-CS-6290-10A-01D-1704-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6290-10A-01D-1704-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-01	TCGA-CS-6665-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-01	TCGA-CS-6665-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-01	TCGA-CS-6665-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-01	TCGA-CS-6665-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-10	TCGA-CS-6665-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-10	TCGA-CS-6665-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-10	TCGA-CS-6665-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6665-10	TCGA-CS-6665-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6665-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-01	TCGA-CS-6666-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-01	TCGA-CS-6666-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-01	TCGA-CS-6666-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-01	TCGA-CS-6666-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-10	TCGA-CS-6666-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-10	TCGA-CS-6666-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-10	TCGA-CS-6666-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6666-10	TCGA-CS-6666-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6666-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-01	TCGA-CS-6667-01A-12D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-01A-12D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-01	TCGA-CS-6667-01A-12D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-01A-12D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-01	TCGA-CS-6667-01A-12D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-01A-12D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-01	TCGA-CS-6667-01A-12D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-01A-12D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-10	TCGA-CS-6667-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-10A-01D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-10	TCGA-CS-6667-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-10A-01D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-10	TCGA-CS-6667-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-10A-01D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6667-10	TCGA-CS-6667-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6667-10A-01D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-01	TCGA-CS-6668-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-01	TCGA-CS-6668-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-01	TCGA-CS-6668-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-01	TCGA-CS-6668-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-10	TCGA-CS-6668-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-10	TCGA-CS-6668-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-10	TCGA-CS-6668-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6668-10	TCGA-CS-6668-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6668-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-01	TCGA-CS-6669-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-01	TCGA-CS-6669-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-01	TCGA-CS-6669-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-01	TCGA-CS-6669-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-10	TCGA-CS-6669-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-10	TCGA-CS-6669-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-10	TCGA-CS-6669-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6669-10	TCGA-CS-6669-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6669-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-01	TCGA-CS-6670-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-01A-11D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-01	TCGA-CS-6670-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-01A-11D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-01	TCGA-CS-6670-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-01A-11D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-01	TCGA-CS-6670-01A-11D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-01A-11D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-10	TCGA-CS-6670-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-10A-01D-1892-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-10	TCGA-CS-6670-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-10A-01D-1892-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-10	TCGA-CS-6670-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-10A-01D-1892-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-CS-6670-10	TCGA-CS-6670-10A-01D-1892-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-CS-6670-10A-01D-1892-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-01	TCGA-DB-5270-01A-02D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-01A-02D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-01	TCGA-DB-5270-01A-02D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-01A-02D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-01	TCGA-DB-5270-01A-02D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-01A-02D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-01	TCGA-DB-5270-01A-02D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-01A-02D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-10	TCGA-DB-5270-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-10	TCGA-DB-5270-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-10	TCGA-DB-5270-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5270-10	TCGA-DB-5270-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5270-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-01	TCGA-DB-5273-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-01	TCGA-DB-5273-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-01	TCGA-DB-5273-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-01	TCGA-DB-5273-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-10	TCGA-DB-5273-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-10	TCGA-DB-5273-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-10	TCGA-DB-5273-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5273-10	TCGA-DB-5273-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5273-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-01	TCGA-DB-5274-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-01	TCGA-DB-5274-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-01	TCGA-DB-5274-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-01	TCGA-DB-5274-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-10	TCGA-DB-5274-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-10	TCGA-DB-5274-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-10	TCGA-DB-5274-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5274-10	TCGA-DB-5274-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5274-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5275-01	TCGA-DB-5275-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5275-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5275-01	TCGA-DB-5275-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5275-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5275-01	TCGA-DB-5275-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5275-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5275-01	TCGA-DB-5275-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5275-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-01	TCGA-DB-5276-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-01	TCGA-DB-5276-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-01	TCGA-DB-5276-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-01	TCGA-DB-5276-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-10	TCGA-DB-5276-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-10	TCGA-DB-5276-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-10	TCGA-DB-5276-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5276-10	TCGA-DB-5276-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5276-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-01	TCGA-DB-5277-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-01	TCGA-DB-5277-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-01	TCGA-DB-5277-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-01	TCGA-DB-5277-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-10	TCGA-DB-5277-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-10	TCGA-DB-5277-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-10	TCGA-DB-5277-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5277-10	TCGA-DB-5277-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5277-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-01	TCGA-DB-5278-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-01	TCGA-DB-5278-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-01	TCGA-DB-5278-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-01	TCGA-DB-5278-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-10	TCGA-DB-5278-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-10A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-10	TCGA-DB-5278-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-10A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-10	TCGA-DB-5278-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-10A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5278-10	TCGA-DB-5278-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5278-10A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5279-01	TCGA-DB-5279-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5279-01A-01D-1466-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5279-01	TCGA-DB-5279-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5279-01A-01D-1466-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5279-01	TCGA-DB-5279-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5279-01A-01D-1466-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5279-01	TCGA-DB-5279-01A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5279-01A-01D-1466-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-DB-5279-10	TCGA-DB-5279-10A-01D-1466-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-DB-5279-10A-01D-1466-01__snp_analysis.hg18.seg.txt
